source_file,card_name,move_name,damage,energy_cost,effect_text,normalized_card_name,normalized_move_name,parsed_damage,source_priority,source_file_name,move_name_valid,damage_valid,simulator_fields_supported,is_existing_benchmark_move
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,1.0,31.0,,nan,Eevee,1.0,31.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,1.55,31.0,,nan,Eevee,1.55,31.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,1.6400000000000001,33.0,,nan,Meowth,1.6400000000000001,33.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,1.38,8.0,,nan,Meowth,1.38,8.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,1.38,18.0,,nan,Eevee,1.38,18.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,1.38,16.0,,nan,Charmander,1.38,16.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,0.08 0.1  0.   0.   0.   0.   0.   0.38,50.0,,nan,Charmander,0.08 0.1 0. 0. 0. 0. 0. 0.38,50.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,0.2  0.2  0.   0.   0.   0.   0.   0.55,50.0,,nan,Charmander,0.2 0.2 0. 0. 0. 0. 0. 0.55,50.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,0.08 0.1  0.   0.   0.   0.   0.   0.38,20.0,,nan,Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,0.2  0.2  0.   0.   0.   0.   0.   0.55,20.0,,nan,Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,0.2  0.2  1.   0.   0.   0.   0.   1.55,20.0,,nan,Charmander,0.2 0.2 1. 0. 0. 0. 0. 1.55,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,0.08 0.1  0.   0.   0.   0.   0.   0.38,20.0,,nan,Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,0.12 0.1  0.   0.   0.   0.   0.   0.52,30.0,,nan,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,30.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,0.28 0.2  0.   0.   0.   0.   0.   0.73,30.0,,nan,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,30.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,0.24 0.2  0.   0.   0.   0.   0.   0.64,60.0,,nan,Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,60.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,0.28 0.2  1.   0.   0.   0.   0.   1.73,46.0,,nan,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,46.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,0.12 0.1  1.   0.   0.   0.   0.   1.52,28.0,,nan,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,28.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,0.2  0.2  1.   0.   0.   0.   0.   1.55,31.0,,nan,Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,31.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,0.24 0.2  1.   0.   0.   0.   0.   1.64,33.0,,nan,Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,33.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,0.08 0.1  1.   0.   0.   0.   0.   1.38,8.0,,nan,Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,8.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,0.08 0.1  1.   0.   0.   0.   0.   1.38,18.0,,nan,Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,18.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,0.08 0.1  1.   0.   0.   0.   0.   1.38,16.0,,nan,Charmander,0.08 0.1 1. 0. 0. 0. 0. 1.38,16.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Tail Whap,0.0,,nan,Charmander,Tail Whap,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Bite,0.0,,nan,Charmander,Bite,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Flame Tail,0.0,,nan,Bulbasaur,Flame Tail,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Thunderbolt,0.0,,nan,Eevee,Thunderbolt,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Tackle,0.0,,nan,Eevee,Tackle,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Thunderbolt,0.0,,nan,Bulbasaur,Thunderbolt,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Vine Whip,0.0,,nan,Charmander,Vine Whip,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Bite,0.0,,nan,Bulbasaur,Bite,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Thunderbolt,0.0,,nan,Charmander,Thunderbolt,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Fury Swipes,0.0,,nan,Charmander,Fury Swipes,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Vine Whip,0.0,,nan,Meowth,Vine Whip,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Tackle,0.0,,nan,Meowth,Tackle,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Razor Leaf,0.0,,nan,Eevee,Razor Leaf,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Flame Tail,0.0,,nan,Eevee,Flame Tail,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Quick Attack,0.0,,nan,Meowth,Quick Attack,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Water Pulse,0.0,,nan,Eevee,Water Pulse,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Tail Whap,0.0,,nan,Meowth,Tail Whap,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Bite,0.0,,nan,Meowth,Bite,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Water Pulse,0.0,,nan,Charmander,Water Pulse,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Razor Leaf,0.0,,nan,Charmander,Razor Leaf,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Scratch,0.0,,nan,Eevee,Scratch,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Water Pulse,0.0,,nan,Bulbasaur,Water Pulse,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Vine Whip,0.0,,nan,Eevee,Vine Whip,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Tail Whap,0.0,,nan,Bulbasaur,Tail Whap,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Tackle,0.0,,nan,Charmander,Tackle,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Fury Swipes,0.0,,nan,Bulbasaur,Fury Swipes,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Water Pulse,0.0,,nan,Meowth,Water Pulse,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Scratch,0.0,,nan,Bulbasaur,Scratch,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Thunderbolt,0.0,,nan,Meowth,Thunderbolt,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Flame Tail,0.0,,nan,Meowth,Flame Tail,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Razor Leaf,0.0,,nan,Meowth,Razor Leaf,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Tackle,0.0,,nan,Bulbasaur,Tackle,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Fury Swipes,0.0,,nan,Eevee,Fury Swipes,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Scratch,0.0,,nan,Meowth,Scratch,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,2,30.0,,nan,Bulbasaur,2,30.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,2,20.0,,nan,Charmander,2,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,1.0,20.0,,nan,Charmander,1.0,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,1.0,46.0,,nan,Bulbasaur,1.0,46.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,1.0,33.0,,nan,Meowth,1.0,33.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Bind Down,10.0,,nan,Bulbasaur,Bind Down,10.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Quick Attack,20.0,,nan,Eevee,Quick Attack,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,Ascension,0.0,,nan,Eevee,Ascension,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Live Coal,20.0,,nan,Charmander,Live Coal,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,Tuck Tail,0.0,,nan,Meowth,Tuck Tail,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Pass,0.0,,nan,Bulbasaur,Pass,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,Pass,0.0,,nan,Charmander,Pass,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,Quick Attack,0.0,,nan,Bulbasaur,Quick Attack,0.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,1,30.0,,nan,Bulbasaur,1,30.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,2,60.0,,nan,Meowth,2,60.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,2,20.0,,nan,Eevee,2,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,1,20.0,,nan,Charmander,1,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,1,20.0,,nan,Meowth,1,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,46.0,,nan,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,46.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,30.0,,nan,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,30.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,30.0,,nan,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,30.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,28.0,,nan,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,28.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,0.08 0.1 0. 0. 0. 0. 0. 0.38,50.0,,nan,Charmander,0.08 0.1 0. 0. 0. 0. 0. 0.38,50.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,0.2 0.2 0. 0. 0. 0. 0. 0.55,50.0,,nan,Charmander,0.2 0.2 0. 0. 0. 0. 0. 0.55,50.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,0.2 0.2 1. 0. 0. 0. 0. 1.55,20.0,,nan,Charmander,0.2 0.2 1. 0. 0. 0. 0. 1.55,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,0.08 0.1 1. 0. 0. 0. 0. 1.38,16.0,,nan,Charmander,0.08 0.1 1. 0. 0. 0. 0. 1.38,16.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,31.0,,nan,Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,31.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,,nan,Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,20.0,,nan,Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,18.0,,nan,Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,18.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,60.0,,nan,Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,60.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,33.0,,nan,Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,33.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,,nan,Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,8.0,,nan,Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,8.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Bulbasaur,21,46.0,,nan,Bulbasaur,21,46.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_simulator_supported_move_records.csv,Charmander,20,50.0,,nan,Charmander,20,50.0,-5,section4a_simulator_supported_move_records.csv,True,True,True,False
