card_name,card_id,notebook_key,cell_index,matched_moves,move_match_count,hp_candidates,evidence_type
Eevee,1222,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1226,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1227,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1231,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1235,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1237,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1241,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1244,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1249,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1250,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1255,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1256,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1260,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1263,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1264,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1266,notebook07,100,[],0,"[40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 200.0, 220.0, 270.0, 280.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,1,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,2,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,3,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,72,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,249,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,371,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,584,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,736,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
Eevee,737,notebook08,6,[],0,"[60.0, 70.0, 90.0, 130.0, 200.0, 330.0]",UPSTREAM_NAME_MOVE_ID_PROXIMITY
