game_id,winner,turn,player,chosen_move,evaluation,search_depth,num_legal_moves,state
7086c19f-e1bf-49de-a0df-b2f10d0b967d,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
7086c19f-e1bf-49de-a0df-b2f10d0b967d,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
7086c19f-e1bf-49de-a0df-b2f10d0b967d,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
c6527220-16ea-4cc3-9866-535d22de27d5,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
c6527220-16ea-4cc3-9866-535d22de27d5,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
c6527220-16ea-4cc3-9866-535d22de27d5,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
c6527220-16ea-4cc3-9866-535d22de27d5,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
83aafe64-a790-49a5-b9fe-5c0eaeddcd98,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
83aafe64-a790-49a5-b9fe-5c0eaeddcd98,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
83aafe64-a790-49a5-b9fe-5c0eaeddcd98,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
801dfa44-1887-41a3-8c07-3942d5c19206,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
801dfa44-1887-41a3-8c07-3942d5c19206,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
801dfa44-1887-41a3-8c07-3942d5c19206,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
801dfa44-1887-41a3-8c07-3942d5c19206,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
327da57b-472f-4309-a149-11d585d77eb9,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
327da57b-472f-4309-a149-11d585d77eb9,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
327da57b-472f-4309-a149-11d585d77eb9,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
c5cf7052-861a-4078-96e1-f1ef33ac72c4,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
c5cf7052-861a-4078-96e1-f1ef33ac72c4,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
c5cf7052-861a-4078-96e1-f1ef33ac72c4,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
c5cf7052-861a-4078-96e1-f1ef33ac72c4,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
eeccb969-8fb8-4d1f-be27-2dd89e2f9313,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
eeccb969-8fb8-4d1f-be27-2dd89e2f9313,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
eeccb969-8fb8-4d1f-be27-2dd89e2f9313,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
9d2cee79-0b1f-46ff-9051-352b16d44daa,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
9d2cee79-0b1f-46ff-9051-352b16d44daa,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
9d2cee79-0b1f-46ff-9051-352b16d44daa,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
9d2cee79-0b1f-46ff-9051-352b16d44daa,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
c7282231-ed8a-4a7f-bf5a-0199cd293734,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
c7282231-ed8a-4a7f-bf5a-0199cd293734,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
c7282231-ed8a-4a7f-bf5a-0199cd293734,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
cf31d228-7724-4c61-8e14-27cf79dd8b77,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
cf31d228-7724-4c61-8e14-27cf79dd8b77,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
cf31d228-7724-4c61-8e14-27cf79dd8b77,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
cf31d228-7724-4c61-8e14-27cf79dd8b77,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
5e4df0e3-c3f7-4342-9a64-3fee5d35efd5,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
5e4df0e3-c3f7-4342-9a64-3fee5d35efd5,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
5e4df0e3-c3f7-4342-9a64-3fee5d35efd5,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
598891d4-1491-4b33-a281-6cd5307af815,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
598891d4-1491-4b33-a281-6cd5307af815,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
598891d4-1491-4b33-a281-6cd5307af815,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
598891d4-1491-4b33-a281-6cd5307af815,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
24702ea2-4608-43c6-a6db-94656d7116be,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
24702ea2-4608-43c6-a6db-94656d7116be,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
24702ea2-4608-43c6-a6db-94656d7116be,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
a2609676-5de8-4eb0-90f9-75762ef3b5e2,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
a2609676-5de8-4eb0-90f9-75762ef3b5e2,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
a2609676-5de8-4eb0-90f9-75762ef3b5e2,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
a2609676-5de8-4eb0-90f9-75762ef3b5e2,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
2e491be1-6ad6-43a7-bca6-074d34d0dce4,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
2e491be1-6ad6-43a7-bca6-074d34d0dce4,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
2e491be1-6ad6-43a7-bca6-074d34d0dce4,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
114a94e1-fb08-402d-a523-173543ea23e3,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
114a94e1-fb08-402d-a523-173543ea23e3,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
114a94e1-fb08-402d-a523-173543ea23e3,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
114a94e1-fb08-402d-a523-173543ea23e3,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
8bae3d4c-579d-48d4-9bbc-1e474566a198,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
8bae3d4c-579d-48d4-9bbc-1e474566a198,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
8bae3d4c-579d-48d4-9bbc-1e474566a198,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
2c9e7763-bf44-4260-8b85-246a8db8b098,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
2c9e7763-bf44-4260-8b85-246a8db8b098,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
2c9e7763-bf44-4260-8b85-246a8db8b098,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
2c9e7763-bf44-4260-8b85-246a8db8b098,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
f1796e6b-090e-4b0a-b0f3-05a8466e31df,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
f1796e6b-090e-4b0a-b0f3-05a8466e31df,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
f1796e6b-090e-4b0a-b0f3-05a8466e31df,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
71661174-e216-4f0a-9959-5bf59cf6ac47,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
71661174-e216-4f0a-9959-5bf59cf6ac47,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
71661174-e216-4f0a-9959-5bf59cf6ac47,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
71661174-e216-4f0a-9959-5bf59cf6ac47,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
23761276-65b1-48a1-a0a4-b030bbfdbcd1,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
23761276-65b1-48a1-a0a4-b030bbfdbcd1,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
23761276-65b1-48a1-a0a4-b030bbfdbcd1,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
0134a89f-0a76-484f-9bad-6f249f7ea1b8,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
0134a89f-0a76-484f-9bad-6f249f7ea1b8,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
0134a89f-0a76-484f-9bad-6f249f7ea1b8,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
0134a89f-0a76-484f-9bad-6f249f7ea1b8,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
298831cc-b3b9-4cc6-844d-6a110fe20241,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
298831cc-b3b9-4cc6-844d-6a110fe20241,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
298831cc-b3b9-4cc6-844d-6a110fe20241,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
da0031d7-48a8-4df4-b4ab-bbd137ea4e45,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
da0031d7-48a8-4df4-b4ab-bbd137ea4e45,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
da0031d7-48a8-4df4-b4ab-bbd137ea4e45,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
da0031d7-48a8-4df4-b4ab-bbd137ea4e45,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
3e72eb99-b08d-4d21-8008-e9e5f6e80f19,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
3e72eb99-b08d-4d21-8008-e9e5f6e80f19,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
3e72eb99-b08d-4d21-8008-e9e5f6e80f19,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
62cf1076-d838-4417-bc5b-1849473500e9,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
62cf1076-d838-4417-bc5b-1849473500e9,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
62cf1076-d838-4417-bc5b-1849473500e9,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
62cf1076-d838-4417-bc5b-1849473500e9,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
75de995e-52c0-4948-bb01-0a07ab6773a9,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
75de995e-52c0-4948-bb01-0a07ab6773a9,TrainingAgent,2,Opponent,Thunder Jolt,-633.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
75de995e-52c0-4948-bb01-0a07ab6773a9,TrainingAgent,3,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 170.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
b03736f5-9453-41e2-b822-966ac36d5c09,TrainingAgent,1,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 16, 'player_hp_after': 170.0, 'opponent_hp_after': 70.0, 'next_side': 'Player'}"
b03736f5-9453-41e2-b822-966ac36d5c09,TrainingAgent,2,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 170.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
b03736f5-9453-41e2-b822-966ac36d5c09,TrainingAgent,3,Opponent,Thunder Jolt,-618.0,6,0,"{'pokemon': 'Electrike', 'damage': 30.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 10.0, 'next_side': 'Player'}"
b03736f5-9453-41e2-b822-966ac36d5c09,TrainingAgent,4,Player,Evolution Burst,618.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 10, 'player_hp_after': 140.0, 'opponent_hp_after': 0.0, 'next_side': 'Opponent'}"
89b5b1d2-3861-453c-a67e-9ce1780280ce,TrainingAgent,1,Player,Evolution Burst,633.0,6,0,"{'pokemon': 'Eevee ex', 'damage': 60.0, 'nodes_searched': 17, 'player_hp_after': 200.0, 'opponent_hp_after': 10.0, 'next_side': 'Opponent'}"
